"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Thermal-Moisture Regime,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
FAO; Plantation Yield,http://www.fao.org/docrep/003/x8423e/X8423E08.htm,World,,Tropical-Humid,2 - Public Sector/ Multilateral Agency,2000,,6.5, cubic meters/ha/yr,44.82725,t C/ha,,Acacia auriculiformis,
FAO; Plantation Yield,http://www.fao.org/docrep/003/x8423e/X8423E08.htm,World,,Tropical-Humid,2 - Public Sector/ Multilateral Agency,2000,,12.0, cubic meters/ha/yr,82.75800000000001,t C/ha,,Acacia mangium,
FAO; Plantation Yield,http://www.fao.org/docrep/003/x8423e/X8423E08.htm,World,,Tropical-Humid,2 - Public Sector/ Multilateral Agency,2000,,8.0, cubic meters/ha/yr,55.172,t C/ha,,Acacia mangium,
FAO; Plantation Yield,http://www.fao.org/docrep/003/x8423e/X8423E08.htm,World,,Tropical-Humid,2 - Public Sector/ Multilateral Agency,2000,,5.0, cubic meters/ha/yr,34.4825,t C/ha,,Casuarina,
FAO; Plantation Yield,http://www.fao.org/docrep/003/x8423e/X8423E08.htm,World,,Tropical-Humid,2 - Public Sector/ Multilateral Agency,2000,,1.5, cubic meters/ha/yr,10.344750000000001,t C/ha,,Casuarina,
FAO; Plantation Yield,http://www.fao.org/docrep/003/x8423e/X8423E08.htm,World,,Tropical-Humid,2 - Public Sector/ Multilateral Agency,2000,,3.0, cubic meters/ha/yr,20.689500000000002,t C/ha,,Dalbergia sissoo,
FAO; Plantation Yield,http://www.fao.org/docrep/003/x8423e/X8423E08.htm,World,,Tropical-Humid,2 - Public Sector/ Multilateral Agency,2000,,16.0, cubic meters/ha/yr,110.344,t C/ha,,Eucalyptus,
FAO; Plantation Yield,http://www.fao.org/docrep/003/x8423e/X8423E08.htm,World,,Tropical-Humid,2 - Public Sector/ Multilateral Agency,2000,,12.0, cubic meters/ha/yr,82.75800000000001,t C/ha,,Eucalyptus,
FAO; Plantation Yield,http://www.fao.org/docrep/003/x8423e/X8423E08.htm,World,,Tropical-Humid,2 - Public Sector/ Multilateral Agency,2000,,8.0, cubic meters/ha/yr,55.172,t C/ha,,Eucalyptus,
FAO; Plantation Yield,http://www.fao.org/docrep/003/x8423e/X8423E08.htm,World,,Tropical-Humid,2 - Public Sector/ Multilateral Agency,2000,,6.5, cubic meters/ha/yr,44.82725,t C/ha,,Eucalyptus,
FAO; Plantation Yield,http://www.fao.org/docrep/003/x8423e/X8423E08.htm,World,,Tropical-Humid,2 - Public Sector/ Multilateral Agency,2000,,4.0, cubic meters/ha/yr,27.586,t C/ha,,Eucalyptus,
FAO; Plantation Yield,http://www.fao.org/docrep/003/x8423e/X8423E08.htm,World,,Tropical-Humid,2 - Public Sector/ Multilateral Agency,2000,,12.0, cubic meters/ha/yr,82.75800000000001,t C/ha,,Gmelina arborea,
FAO; Plantation Yield,http://www.fao.org/docrep/003/x8423e/X8423E08.htm,World,,Tropical-Humid,2 - Public Sector/ Multilateral Agency,2000,,5.0, cubic meters/ha/yr,34.4825,t C/ha,,Sweitenia macrophylla,
FAO; Plantation Yield,http://www.fao.org/docrep/003/x8423e/X8423E08.htm,World,,Tropical-Humid,2 - Public Sector/ Multilateral Agency,2000,,8.0, cubic meters/ha/yr,55.172,t C/ha,,Terminalia,
FAO; Plantation Yield,http://www.fao.org/docrep/003/x8423e/X8423E08.htm,World,,Tropical-Humid,2 - Public Sector/ Multilateral Agency,2000,,6.5, cubic meters/ha/yr,44.82725,t C/ha,,Terminalia,
FAO; Plantation Yield,http://www.fao.org/docrep/003/x8423e/X8423E08.htm,World,,Tropical-Humid,2 - Public Sector/ Multilateral Agency,2000,,5.0, cubic meters/ha/yr,34.4825,t C/ha,,Terminalia,
FAO; Plantation Yield,http://www.fao.org/docrep/003/x8423e/X8423E08.htm,World,,Tropical-Humid,2 - Public Sector/ Multilateral Agency,2000,,8.0, cubic meters/ha/yr,55.172,t C/ha,,Tectonia grandis,
FAO; Plantation Yield,http://www.fao.org/docrep/003/x8423e/X8423E08.htm,World,,Tropical-Humid,2 - Public Sector/ Multilateral Agency,2000,,4.0, cubic meters/ha/yr,27.586,t C/ha,,Tectonia grandis,
FAO; Plantation Yield,http://www.fao.org/docrep/003/x8423e/X8423E08.htm,World,,Tropical-Humid,2 - Public Sector/ Multilateral Agency,2000,,10.0, cubic meters/ha/yr,68.965,t C/ha,,Acacia auriculiformis,
FAO; Plantation Yield,http://www.fao.org/docrep/003/x8423e/X8423E08.htm,World,,Tropical-Humid,2 - Public Sector/ Multilateral Agency,2000,,19.0, cubic meters/ha/yr,131.0335,t C/ha,,Acacia mangium,
FAO; Plantation Yield,http://www.fao.org/docrep/003/x8423e/X8423E08.htm,World,,Tropical-Humid,2 - Public Sector/ Multilateral Agency,2000,,12.5, cubic meters/ha/yr,86.20625000000001,t C/ha,,Acacia mangium,
FAO; Plantation Yield,http://www.fao.org/docrep/003/x8423e/X8423E08.htm,World,,Tropical-Humid,2 - Public Sector/ Multilateral Agency,2000,,7.5, cubic meters/ha/yr,51.723749999999995,t C/ha,,Casuarina,
FAO; Plantation Yield,http://www.fao.org/docrep/003/x8423e/X8423E08.htm,World,,Tropical-Humid,2 - Public Sector/ Multilateral Agency,2000,,2.5, cubic meters/ha/yr,17.24125,t C/ha,,Casuarina,
FAO; Plantation Yield,http://www.fao.org/docrep/003/x8423e/X8423E08.htm,World,,Tropical-Humid,2 - Public Sector/ Multilateral Agency,2000,,5.0, cubic meters/ha/yr,34.4825,t C/ha,,Dalbergia sissoo,
FAO; Plantation Yield,http://www.fao.org/docrep/003/x8423e/X8423E08.htm,World,,Tropical-Humid,2 - Public Sector/ Multilateral Agency,2000,,25.0, cubic meters/ha/yr,172.41250000000002,t C/ha,,Eucalyptus,
FAO; Plantation Yield,http://www.fao.org/docrep/003/x8423e/X8423E08.htm,World,,Tropical-Humid,2 - Public Sector/ Multilateral Agency,2000,,19.0, cubic meters/ha/yr,131.0335,t C/ha,,Eucalyptus,
FAO; Plantation Yield,http://www.fao.org/docrep/003/x8423e/X8423E08.htm,World,,Tropical-Humid,2 - Public Sector/ Multilateral Agency,2000,,12.5, cubic meters/ha/yr,86.20625000000001,t C/ha,,Eucalyptus,
FAO; Plantation Yield,http://www.fao.org/docrep/003/x8423e/X8423E08.htm,World,,Tropical-Humid,2 - Public Sector/ Multilateral Agency,2000,,10.0, cubic meters/ha/yr,68.965,t C/ha,,Eucalyptus,
FAO; Plantation Yield,http://www.fao.org/docrep/003/x8423e/X8423E08.htm,World,,Tropical-Humid,2 - Public Sector/ Multilateral Agency,2000,,6.0, cubic meters/ha/yr,41.379000000000005,t C/ha,,Eucalyptus,
FAO; Plantation Yield,http://www.fao.org/docrep/003/x8423e/X8423E08.htm,World,,Tropical-Humid,2 - Public Sector/ Multilateral Agency,2000,,19.0, cubic meters/ha/yr,131.0335,t C/ha,,Gmelina arborea,
FAO; Plantation Yield,http://www.fao.org/docrep/003/x8423e/X8423E08.htm,World,,Tropical-Humid,2 - Public Sector/ Multilateral Agency,2000,,7.5, cubic meters/ha/yr,51.723749999999995,t C/ha,,Sweitenia macrophylla,
FAO; Plantation Yield,http://www.fao.org/docrep/003/x8423e/X8423E08.htm,World,,Tropical-Humid,2 - Public Sector/ Multilateral Agency,2000,,12.5, cubic meters/ha/yr,86.20625000000001,t C/ha,,Terminalia,
FAO; Plantation Yield,http://www.fao.org/docrep/003/x8423e/X8423E08.htm,World,,Tropical-Humid,2 - Public Sector/ Multilateral Agency,2000,,10.0, cubic meters/ha/yr,68.965,t C/ha,,Terminalia,
FAO; Plantation Yield,http://www.fao.org/docrep/003/x8423e/X8423E08.htm,World,,Tropical-Humid,2 - Public Sector/ Multilateral Agency,2000,,7.5, cubic meters/ha/yr,51.723749999999995,t C/ha,,Terminalia,
FAO; Plantation Yield,http://www.fao.org/docrep/003/x8423e/X8423E08.htm,World,,Tropical-Humid,2 - Public Sector/ Multilateral Agency,2000,,18.0, cubic meters/ha/yr,124.137,t C/ha,,Tectonia grandis,
FAO; Plantation Yield,http://www.fao.org/docrep/003/x8423e/X8423E08.htm,World,,Tropical-Humid,2 - Public Sector/ Multilateral Agency,2000,,6.0, cubic meters/ha/yr,41.379000000000005,t C/ha,,Tectonia grandis,
FAO; Plantation Yield,http://www.fao.org/docrep/003/x8423e/X8423E08.htm,World,,Temperate/Boreal-Humid,2 - Public Sector/ Multilateral Agency,2000,,18.0, cubic meters/ha/yr,124.137,t C/ha,,Pinus,
FAO; Plantation Yield,http://www.fao.org/docrep/003/x8423e/X8423E08.htm,World,,Temperate/Boreal-Humid,2 - Public Sector/ Multilateral Agency,2000,,4.0, cubic meters/ha/yr,27.586,t C/ha,,Pinus,
FAO; Plantation Yield,http://www.fao.org/docrep/003/x8423e/X8423E08.htm,World,,Temperate/Boreal-Humid,2 - Public Sector/ Multilateral Agency,2000,,2.0, cubic meters/ha/yr,13.793,t C/ha,,Pinus,
FAO; Plantation Yield,http://www.fao.org/docrep/003/x8423e/X8423E08.htm,World,,Temperate/Boreal-Humid,2 - Public Sector/ Multilateral Agency,2000,,1.0, cubic meters/ha/yr,6.8965,t C/ha,,Pinus,
FAO; Plantation Yield,http://www.fao.org/docrep/003/x8423e/X8423E08.htm,World,,Temperate/Boreal-Humid,2 - Public Sector/ Multilateral Agency,2000,,12.0, cubic meters/ha/yr,82.75800000000001,t C/ha,,Picea & Abies,
FAO; Plantation Yield,http://www.fao.org/docrep/003/x8423e/X8423E08.htm,World,,Temperate/Boreal-Humid,2 - Public Sector/ Multilateral Agency,2000,,8.0, cubic meters/ha/yr,55.172,t C/ha,,Picea & Abies,
FAO; Plantation Yield,http://www.fao.org/docrep/003/x8423e/X8423E08.htm,World,,Temperate/Boreal-Humid,2 - Public Sector/ Multilateral Agency,2000,,4.0, cubic meters/ha/yr,27.586,t C/ha,,Picea & Abies,
FAO; Plantation Yield,http://www.fao.org/docrep/003/x8423e/X8423E08.htm,World,,Temperate/Boreal-Humid,2 - Public Sector/ Multilateral Agency,2000,,4.0, cubic meters/ha/yr,27.586,t C/ha,,Larix,
FAO; Plantation Yield,http://www.fao.org/docrep/003/x8423e/X8423E08.htm,World,,Temperate/Boreal-Humid,2 - Public Sector/ Multilateral Agency,2000,,2.0, cubic meters/ha/yr,13.793,t C/ha,,Cupressus & Chemaecyparis,
FAO; Plantation Yield,http://www.fao.org/docrep/003/x8423e/X8423E08.htm,World,,Temperate/Boreal-Humid,2 - Public Sector/ Multilateral Agency,2000,,4.0, cubic meters/ha/yr,27.586,t C/ha,,Cedrus & Cryptomeria,
FAO; Plantation Yield,http://www.fao.org/docrep/003/x8423e/X8423E08.htm,World,,Temperate/Boreal-Humid,2 - Public Sector/ Multilateral Agency,2000,,10.0, cubic meters/ha/yr,68.965,t C/ha,,Eucalyptus,
FAO; Plantation Yield,http://www.fao.org/docrep/003/x8423e/X8423E08.htm,World,,Temperate/Boreal-Humid,2 - Public Sector/ Multilateral Agency,2000,,5.0, cubic meters/ha/yr,34.4825,t C/ha,,Eucalyptus,
FAO; Plantation Yield,http://www.fao.org/docrep/003/x8423e/X8423E08.htm,World,,Temperate/Boreal-Humid,2 - Public Sector/ Multilateral Agency,2000,,2.0, cubic meters/ha/yr,13.793,t C/ha,,Quercus,
FAO; Plantation Yield,http://www.fao.org/docrep/003/x8423e/X8423E08.htm,World,,Temperate/Boreal-Humid,2 - Public Sector/ Multilateral Agency,2000,,2.0, cubic meters/ha/yr,13.793,t C/ha,,Fagus,
