VMA number,Filename,Title on xls,Has data?,Use weight?,Fixed Mean,Fixed High,Fixed Low
1,Current_Adoption,Current Adoption,True,False,12.107609677419354,27.904997230824726,-3.689777875986019
2,CONVENTIONAL_First_Cost_per_Implementation_Unit_for_replaced_practices_technologies,CONVENTIONAL First Cost per Implementation Unit for replaced practices,True,True,2010.0317085196398,3373.5568673016687,646.5065497376106
3,SOLUTION_First_Cost_per_Implementation_Unit,SOLUTION First Cost per Implementation Unit,True,False,3407.7825409320567,4551.29488659438,2264.2701952697334
4,Lifetime_Capacity_CONVENTIONAL,Lifetime Capacity - CONVENTIONAL,True,True,178021.6744009262,225212.4575469707,130830.89125488169
5,Lifetime_Capacity_SOLUTION,Lifetime Capacity - SOLUTION,True,False,66357.0,73730.0,58984.0
6,Average_Annual_Use_CONVENTIONAL,Average Annual Use - CONVENTIONAL,True,True,4967.648441815689,6603.246811821508,3332.050071809869
7,Average_Annual_Use_SOLUTION,Average Annual Use - SOLUTION,True,False,3431.5615384615376,4314.510166114678,2548.612910808397
8,CONVENTIONAL_Variable_Operating_Cost_VOM_per_Functional_Unit,CONVENTIONAL Variable Operating Cost (VOM) per Functional Unit,True,True,0.0047524321679508165,0.007992783095689826,0.0015120812402118068
9,SOLUTION_Variable_Operating_Cost_VOM_per_Functional_Unit,SOLUTION Variable Operating Cost (VOM) per Functional Unit ,True,False,0.030744000000000004,0.05905729624045919,0.0024307037595408185
10,CONVENTIONAL_Fixed_Operating_Cost_FOM,CONVENTIONAL Fixed Operating Cost (FOM),True,True,32.89064573433522,63.04748100463679,2.7338104640336525
11,SOLUTION_Fixed_Operating_Cost_FOM,SOLUTION Fixed Operating Cost (FOM),True,False,100.06037684654264,138.25273591048958,61.8680177825957
12,Electricity_Consumed_per_Functional_Unit_CONVENTIONAL,Electricity Consumed per Functional Unit - CONVENTIONAL,False,False,,,
13,Energy_Efficiency_Factor_SOLUTION,Energy Efficiency Factor - SOLUTION,False,False,,,
14,Total_Energy_Used_per_SOLUTION_functional_unit,Total Energy Used per SOLUTION functional unit,False,False,,,
15,Fuel_Consumed_per_CONVENTIONAL_Functional_Unit,Fuel Consumed per CONVENTIONAL Functional Unit,False,False,,,
16,Fuel_Efficiency_Factor_SOLUTION,Fuel Efficiency Factor - SOLUTION,False,False,,,
17,Direct_Emissions_per_CONVENTIONAL_Functional_Unit,Direct Emissions per CONVENTIONAL Functional Unit,False,False,,,
18,Direct_Emissions_per_SOLUTION_Functional_Unit,Direct Emissions per SOLUTION Functional Unit,False,False,,,
19,Indirect_CO2_Emissions_per_CONVENTIONAL_Implementation_OR_functional_Unit_CHOOSE_ONLY_ONE_on_Advanced_Controls,Indirect CO2 Emissions per CONVENTIONAL Implementation OR functional Unit -- CHOOSE ONLY ONE on Advanced Controls,False,False,,,
20,Indirect_CO2_Emissions_per_SOLUTION_Implementation_Unit_Select_on_Advanced_Controls,Indirect CO2 Emissions per SOLUTION Implementation Unit (Select on Advanced Controls),True,False,14311.42857142857,22104.04246488672,6518.814677970422
21,CH4_CO2eq_Tons_Reduced,CH4-CO2eq Tons Reduced,False,False,,,
22,N2O_CO2eq_Tons_Reduced,N2O-CO2eq Tons Reduced,False,False,,,
23,2005_2014_Average_CONVENTIONAL_Fuel_Price_per_functional_unit,2005-2014 Average CONVENTIONAL Fuel Price per functional unit,True,True,0.03876785718210538,0.044313810902757975,0.03322190346145279
24,Weighted_Average_CONVENTIONAL_Plant_Efficiency,Weighted Average CONVENTIONAL Plant Efficiency ,True,True,0.4102147445137418,0.4736845414315057,0.3467449475959779
25,Coal_Plant_Efficiency,Coal Plant Efficiency,True,False,0.36697534187007497,0.4322357828600367,0.3017149008801132
26,Natural_Gas_Plant_Efficiency,Natural Gas Plant Efficiency,True,False,0.4733587008768759,0.565872832325824,0.3808445694279278
27,Oil_Plant_Efficiency,Oil Plant Efficiency,True,False,0.39,0.39,0.39
28,Learning_Rate,Learning Rate (%),True,False,0.08199999999999999,0.1385,0.02549999999999996
29,Share_of_Offshore_wind_on_total_Wind_Generation,Share of Offshore wind on total Wind Generation,True,False,0.13396694808077517,0.20272647525055387,0.06520742091099645
