"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
Bauer (2013) Global fossil energy markets and climate change mitigation – an analysis with REMIND,,,,,,,0.05,,,,100.0,,
"Zhuang et al. (2007, table 4, pp. 17-18, 20)",,Asia (Sans Japan),Philippines,,2007.0,,0.15,,,,0.414,IMF GDP Outlook (% of total GDP),
"Zhuang et al. (2007, table 4, pp. 17-18, 20)",,Asia (Sans Japan),India,,2007.0,,0.12,,,,2.99,IMF GDP Outlook (% of total GDP),
"Zhuang et al. (2007, table 4, pp. 17-18, 20)",,World,World Bank,,2007.0,,0.1,,,,100.0,,
"Zhuang et al. (2007, table 4, pp. 17-18, 20)",,World,World Bank,,2007.0,,0.12,,,,100.0,,
New Zealand Treasury (2008),,OECD90,New Zealand,,2008.0,,0.08,,,,0.238,IMF GDP Outlook (% of total GDP),
"Treasury Board of Canada (2007, p. 37, 1998, p. 45)",,OECD90,Canada,,2007.0,,0.08,,,,2.04,IMF GDP Outlook (% of total GDP),
"Zhuang et al. (2007, table 4, pp. 17-18, 20)",,Asia (Sans Japan),China,,2007.0,,0.08,,,,15.1,IMF GDP Outlook (% of total GDP),
"Zhuang et al. (2007, table 4, pp. 17-18, 20)",,OECD90,USA,,2007.0,,0.07,,,,24.7,IMF GDP Outlook (% of total GDP),
"Zhuang et al. (2007, table 4, pp. 17-18, 20)",,EU,EU,,2007.0,,0.05,,,,22.7,IMF GDP Outlook (% of total GDP),
"Zhuang et al. (2007, table 4, pp. 17-18, 20)",,OECD90,Italy,,2007.0,,0.05,,,,2.46,IMF GDP Outlook (% of total GDP),
"Zhuang et al. (2007, table 4, pp. 17-18, 20)",,OECD90,The Netherlands,,2007.0,,0.04,,,,1.02,IMF GDP Outlook (% of total GDP),
"Zhuang et al. (2007, table 4, pp. 17-18, 20)",,OECD90,France,,2007.0,,0.04,,,,3.31,IMF GDP Outlook (% of total GDP),
"Zhuang et al. (2007, table 4, pp. 17-18, 20)",,OECD90,UK,,2007.0,,0.035,,,,3.52,IMF GDP Outlook (% of total GDP),
"Zhuang et al. (2007, table 4, pp. 17-18, 20)",,OECD90,Norway,,2007.0,,0.035,,,,0.5,IMF GDP Outlook (% of total GDP),
"Zhuang et al. (2007, table 4, pp. 17-18, 20)",,OECD90,Germany,,2007.0,,0.03,,,,4.65,IMF GDP Outlook (% of total GDP),
"McKinsey, Kosten und Potenziale der Vermeidung von Treibhausgasen in Deutschland, McKinsey Co. Inc. Stud. Im Auftrag von „BDI Initiat. – Wirtschaft Für Klimaschutz.",,EU,Germany,,2007.0,,0.07,,,,4.65,IMF GDP Outlook (% of total GDP),
US -  EPA (2007),,OECD90,USA,,2007.0,,0.03,,,,24.7,IMF GDP Outlook (% of total GDP),
US -  EPA (2007),,OECD90,USA,,2007.0,,0.02,,,,24.7,IMF GDP Outlook (% of total GDP),
"Nordhaus (2007, pp. 694, 698-700)",,World,,,2007.0,,0.055,,,,100.0,Also Nordhaus (2013) used by IPCC Fifth Assessment Report,
"Cole (2007, p. 10) and Weitzman (2007, p. 708) - Stern Rerport",,World,,,2007.0,,0.013999999999999999,,,,100.0,,
