Year,World,OECD90,Eastern Europe,Asia (Sans Japan),Middle East and Africa,Latin America,China,India,EU,USA
2012,,,,,,,,,,
2013,,,,,,,,,,
2014,196170.08965682983,,,,,,,,,
2015,9152329.430923462,,,,,,,,,
2016,18108488.772190094,,,,,,,,,
2017,27064648.113456726,,,,,,,,,
2018,36020807.45472336,,,,,,,,,
2019,44976966.79598999,,,,,,,,,
2020,53933126.13725662,,,,,,,,,
2021,62889285.478523254,,,,,,,,,
2022,71845444.81978607,,,,,,,,,
2023,80801604.1610527,,,,,,,,,
2024,89757763.50231934,,,,,,,,,
2025,98713922.84358597,,,,,,,,,
2026,107670082.1848526,,,,,,,,,
2027,116626241.52611923,,,,,,,,,
2028,125582400.86738586,,,,,,,,,
2029,134538560.2086525,,,,,,,,,
2030,143494719.54991913,,,,,,,,,
2031,152450878.89118576,,,,,,,,,
2032,161407038.2324524,,,,,,,,,
2033,170363197.57371902,,,,,,,,,
2034,179319356.91498566,,,,,,,,,
2035,188275516.2562523,,,,,,,,,
2036,197231675.59751892,,,,,,,,,
2037,206187834.93878555,,,,,,,,,
2038,215143994.28005219,,,,,,,,,
2039,224100153.62131882,,,,,,,,,
2040,233056312.96258545,,,,,,,,,
2041,242012472.30385208,,,,,,,,,
2042,250968631.6451187,,,,,,,,,
2043,259924790.98638535,,,,,,,,,
2044,268880950.327652,,,,,,,,,
2045,277837109.6689186,,,,,,,,,
2046,286793269.01018524,,,,,,,,,
2047,295749428.3514519,,,,,,,,,
2048,304705587.6927185,,,,,,,,,
2049,313661747.03398514,,,,,,,,,
2050,322617906.37525177,,,,,,,,,
2051,331574065.7165184,,,,,,,,,
2052,340530225.05778503,,,,,,,,,
2053,349486384.39905167,,,,,,,,,
2054,358442543.7403183,,,,,,,,,
2055,367398703.08158493,,,,,,,,,
2056,376354862.42285156,,,,,,,,,
2057,385311021.7641182,,,,,,,,,
2058,394267181.1053848,,,,,,,,,
2059,403223340.44665146,,,,,,,,,
2060,412179499.7879181,,,,,,,,,
