"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Thermal-Moisture Regime,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
Devendra and Ibrahim (quoting Souza et al 1999),http://www.unanleon.edu.ni/facultades/veterinaria/Files/Simposio/silvopastoralsytems.pdf,Latin America,Costa Rica (increased milk production),Tropical-Humid,1  - Peer Reviewed,1999,,,%,,%,,Refer page 10,
Pagiola et al 2007  (wet season),https://www.researchgate.net/publication/23748812_Paying_for_Biodiversity_Conservation_Services_in_Agricultural_Landscapes,Latin America,Nicaragua,Tropical-Humid,1  - Peer Reviewed,2007,,,%,,%,,,
Pagiola et al 2007  (dry season),https://www.researchgate.net/publication/23748812_Paying_for_Biodiversity_Conservation_Services_in_Agricultural_Landscapes,Latin America,Nicaragua,Tropical-Humid,1  - Peer Reviewed,2007,,,%,,%,,,
Campos Paciullo et al 2011 ,http://www.sciencedirect.com/science/article/pii/S1871141311001971,Latin America,Brasil,Tropical-Humid,1  - Peer Reviewed,2011,,,%,,%,,"Refer table 4; (kg/ha weight gain, wet season, 2004/2005)",
Campos Paciullo et al 2011 ,http://www.sciencedirect.com/science/article/pii/S1871141311001971,Latin America,Brasil,Tropical-Humid,1  - Peer Reviewed,2011,,,%,,%,,"Refer table 4; (kg/ha weight gain, dry reason, 2004/2005)",
Campos Paciullo et al 2011,http://www.sciencedirect.com/science/article/pii/S1871141311001971,Latin America,Brasil,Tropical-Humid,1  - Peer Reviewed,2011,,,%,,%,,"Refer table 4; (kg/ha weight gain, wet season, 2005/2006)",
Campos Paciullo et al 2011,http://www.sciencedirect.com/science/article/pii/S1871141311001971,Latin America,Brasil,Tropical-Humid,1  - Peer Reviewed,2011,,,%,,%,,"Refer table 4; (kg/ha weight gain, dry reason,  2005/2006)",
Campos Paciullo et al 2011,http://www.sciencedirect.com/science/article/pii/S1871141311001971,Latin America,Brasil,Tropical-Humid,1  - Peer Reviewed,2011,,,%,,%,,"Refer table 4; (kg/ha weight gain, wet season, 2006/2007)",
Campos Paciullo et al 2011,http://www.sciencedirect.com/science/article/pii/S1871141311001971,Latin America,Brasil,Tropical-Humid,1  - Peer Reviewed,2011,,,%,,%,,"Refer table 4; (kg/ha weight gain, dry reason,2006/2007)",
Ibrahim et al. 2005,,Latin America,Dry tropical forest ecosystem,Tropical-Semi-Arid,1  - Peer Reviewed,2005,,,%,,%,,"(g/heifer/day, dry season, dry tropical forest)",
Ibrahim et al. 2005,,Latin America,Dry tropical forest ecosystem,Tropical-Semi-Arid,1  - Peer Reviewed,2005,,,%,,%,,"(g/heifer/day, wet season, dry tropical forest)",
Ibrahim et al. 2005,,Latin America,Humid tropical forest ecosystem,Tropical-Humid,1  - Peer Reviewed,2005,,,%,,%,,"(L milk/cow/day, dry season, humid tropical forest)",
Ibrahim et al. 2005,,Latin America,Humid tropical forest ecosystem,Tropical-Humid,1  - Peer Reviewed,2005,,,%,,%,,"(L milk/cow/day, wet season, humid tropical forest)",
